"age","sex","quantile","value","unit","lab"
35,"female",1,NA,"ratio units","Microcytic:Hypochromic"
36,"female",0,NA,"ratio units","Microcytic:Hypochromic"
36,"female",0.01,-47.7079568034557,"ratio units","Microcytic:Hypochromic"
36,"female",0.03,-37.5238704103672,"ratio units","Microcytic:Hypochromic"
36,"female",0.1,-1.87956803455727,"ratio units","Microcytic:Hypochromic"
36,"female",0.15,0.0318029921700224,"ratio units","Microcytic:Hypochromic"
36,"female",0.25,0.100635907909395,"ratio units","Microcytic:Hypochromic"
36,"female",0.35,0.19182974378017,"ratio units","Microcytic:Hypochromic"
36,"female",0.5,0.372502363693665,"ratio units","Microcytic:Hypochromic"
36,"female",0.65,0.597838718082334,"ratio units","Microcytic:Hypochromic"
36,"female",0.75,0.971876280213028,"ratio units","Microcytic:Hypochromic"
36,"female",0.85,1.6623713033954,"ratio units","Microcytic:Hypochromic"
36,"female",0.9,2.42993902439024,"ratio units","Microcytic:Hypochromic"
36,"female",0.97,5.48840243902438,"ratio units","Microcytic:Hypochromic"
36,"female",0.99,9.89764912280699,"ratio units","Microcytic:Hypochromic"
36,"female",1,NA,"ratio units","Microcytic:Hypochromic"
37,"female",0,NA,"ratio units","Microcytic:Hypochromic"
37,"female",0.01,-47.8838379530917,"ratio units","Microcytic:Hypochromic"
37,"female",0.03,-38.0515138592751,"ratio units","Microcytic:Hypochromic"
37,"female",0.1,-3.63837953091702,"ratio units","Microcytic:Hypochromic"
37,"female",0.15,0.0290701804233554,"ratio units","Microcytic:Hypochromic"
37,"female",0.25,0.0973114078704361,"ratio units","Microcytic:Hypochromic"
37,"female",0.35,0.190795946477764,"ratio units","Microcytic:Hypochromic"
37,"female",0.5,0.36576899128269,"ratio units","Microcytic:Hypochromic"
37,"female",0.65,0.595084903157336,"ratio units","Microcytic:Hypochromic"
37,"female",0.75,0.971689397272328,"ratio units","Microcytic:Hypochromic"
37,"female",0.85,1.65699356913183,"ratio units","Microcytic:Hypochromic"
37,"female",0.9,2.41438356164384,"ratio units","Microcytic:Hypochromic"
37,"female",0.97,5.61772727272724,"ratio units","Microcytic:Hypochromic"
37,"female",0.99,10.2662500000002,"ratio units","Microcytic:Hypochromic"
37,"female",1,NA,"ratio units","Microcytic:Hypochromic"
38,"female",0,NA,"ratio units","Microcytic:Hypochromic"
38,"female",0.01,-48.0474934765925,"ratio units","Microcytic:Hypochromic"
38,"female",0.03,-38.5424804297774,"ratio units","Microcytic:Hypochromic"
38,"female",0.1,-5.27493476592479,"ratio units","Microcytic:Hypochromic"
38,"female",0.15,0.025970542194393,"ratio units","Microcytic:Hypochromic"
38,"female",0.25,0.0927316066600256,"ratio units","Microcytic:Hypochromic"
38,"female",0.35,0.182635896422218,"ratio units","Microcytic:Hypochromic"
38,"female",0.5,0.359825255522585,"ratio units","Microcytic:Hypochromic"
38,"female",0.65,0.591500695410292,"ratio units","Microcytic:Hypochromic"
38,"female",0.75,0.954342046964998,"ratio units","Microcytic:Hypochromic"
38,"female",0.85,1.64370022123894,"ratio units","Microcytic:Hypochromic"
38,"female",0.9,2.40232104121475,"ratio units","Microcytic:Hypochromic"
38,"female",0.97,5.4939438202247,"ratio units","Microcytic:Hypochromic"
38,"female",0.99,9.98113846153847,"ratio units","Microcytic:Hypochromic"
38,"female",1,NA,"ratio units","Microcytic:Hypochromic"
39,"female",0,NA,"ratio units","Microcytic:Hypochromic"
39,"female",0.01,-47.9876601727254,"ratio units","Microcytic:Hypochromic"
39,"female",0.03,-38.3629805181763,"ratio units","Microcytic:Hypochromic"
39,"female",0.1,-4.67660172725426,"ratio units","Microcytic:Hypochromic"
39,"female",0.15,0.0263324690290984,"ratio units","Microcytic:Hypochromic"
39,"female",0.25,0.0917026793431285,"ratio units","Microcytic:Hypochromic"
39,"female",0.35,0.18158978583196,"ratio units","Microcytic:Hypochromic"
39,"female",0.5,0.35582884097035,"ratio units","Microcytic:Hypochromic"
39,"female",0.65,0.587436619718309,"ratio units","Microcytic:Hypochromic"
39,"female",0.75,0.938876982426061,"ratio units","Microcytic:Hypochromic"
39,"female",0.85,1.61997578692494,"ratio units","Microcytic:Hypochromic"
39,"female",0.9,2.17786720321932,"ratio units","Microcytic:Hypochromic"
39,"female",0.97,5.19076923076917,"ratio units","Microcytic:Hypochromic"
39,"female",0.99,9.42444444444445,"ratio units","Microcytic:Hypochromic"
39,"female",1,NA,"ratio units","Microcytic:Hypochromic"
40,"female",0,NA,"ratio units","Microcytic:Hypochromic"
40,"female",0.01,-48.0529512378095,"ratio units","Microcytic:Hypochromic"
40,"female",0.03,-38.5588537134284,"ratio units","Microcytic:Hypochromic"
40,"female",0.1,-5.32951237809471,"ratio units","Microcytic:Hypochromic"
40,"female",0.15,0.0250904427645786,"ratio units","Microcytic:Hypochromic"
40,"female",0.25,0.0898015658747299,"ratio units","Microcytic:Hypochromic"
40,"female",0.35,0.177974512454141,"ratio units","Microcytic:Hypochromic"
40,"female",0.5,0.347105183388905,"ratio units","Microcytic:Hypochromic"
40,"female",0.65,0.580521235521235,"ratio units","Microcytic:Hypochromic"
40,"female",0.75,0.919121338912134,"ratio units","Microcytic:Hypochromic"
40,"female",0.85,1.60499436302142,"ratio units","Microcytic:Hypochromic"
40,"female",0.9,2.1702394106814,"ratio units","Microcytic:Hypochromic"
40,"female",0.97,5.19235714285714,"ratio units","Microcytic:Hypochromic"
40,"female",0.99,9.81447999999995,"ratio units","Microcytic:Hypochromic"
40,"female",1,NA,"ratio units","Microcytic:Hypochromic"
20,"female",0,NA,"mg/dL","Glucose"
20,"female",0.01,64.2425668449198,"mg/dL","Glucose"
20,"female",0.03,69.5758798283262,"mg/dL","Glucose"
20,"female",0.1,74.9263349753695,"mg/dL","Glucose"
20,"female",0.15,76.2294793152639,"mg/dL","Glucose"
20,"female",0.25,78.9857893281725,"mg/dL","Glucose"
20,"female",0.35,81.629958467928,"mg/dL","Glucose"
20,"female",0.5,84.5092783505155,"mg/dL","Glucose"
20,"female",0.65,87.9110355900455,"mg/dL","Glucose"
20,"female",0.75,89.9634627831715,"mg/dL","Glucose"
20,"female",0.85,93.9240545144804,"mg/dL","Glucose"
20,"female",0.9,96.7094736842105,"mg/dL","Glucose"
20,"female",0.97,107.987948497854,"mg/dL","Glucose"
20,"female",0.99,122.99856,"mg/dL","Glucose"
20,"female",1,NA,"mg/dL","Glucose"
21,"female",0,NA,"mg/dL","Glucose"
21,"female",0.01,64.035,"mg/dL","Glucose"
21,"female",0.03,68.9566582278481,"mg/dL","Glucose"
21,"female",0.1,73.9571024146545,"mg/dL","Glucose"
21,"female",0.15,75.9792193416837,"mg/dL","Glucose"
21,"female",0.25,78.9087620578778,"mg/dL","Glucose"
21,"female",0.35,80.9703581833762,"mg/dL","Glucose"
21,"female",0.5,83.9643282594308,"mg/dL","Glucose"
21,"female",0.65,86.9761216589862,"mg/dL","Glucose"
21,"female",0.75,89.9238676844784,"mg/dL","Glucose"
21,"female",0.85,92.9938050314465,"mg/dL","Glucose"
21,"female",0.9,95.9909125,"mg/dL","Glucose"
21,"female",0.97,107.748434456929,"mg/dL","Glucose"
21,"female",0.99,121.930363636364,"mg/dL","Glucose"
21,"female",1,NA,"mg/dL","Glucose"
22,"female",0,NA,"mg/dL","Glucose"
22,"female",0.01,63.7661660079051,"mg/dL","Glucose"
22,"female",0.03,68.7746666666667,"mg/dL","Glucose"
22,"female",0.1,73.8814461538461,"mg/dL","Glucose"
22,"female",0.15,75.9645114006515,"mg/dL","Glucose"
22,"female",0.25,78.6438191344848,"mg/dL","Glucose"
22,"female",0.35,80.9597462860958,"mg/dL","Glucose"
22,"female",0.5,83.9529067004594,"mg/dL","Glucose"
22,"female",0.65,86.9650570902394,"mg/dL","Glucose"
22,"female",0.75,89.9202863382674,"mg/dL","Glucose"
22,"female",0.85,92.9849837015574,"mg/dL","Glucose"
22,"female",0.9,95.9863647199046,"mg/dL","Glucose"
22,"female",0.97,107.894582582583,"mg/dL","Glucose"
22,"female",0.99,122.375466666667,"mg/dL","Glucose"
22,"female",1,NA,"mg/dL","Glucose"
23,"female",0,NA,"mg/dL","Glucose"
23,"female",0.01,63.7274576271187,"mg/dL","Glucose"
23,"female",0.03,68.9394832041344,"mg/dL","Glucose"
23,"female",0.1,73.985007788162,"mg/dL","Glucose"
23,"female",0.15,75.898707138842,"mg/dL","Glucose"
23,"female",0.25,78.9521991862042,"mg/dL","Glucose"
23,"female",0.35,80.972149467435,"mg/dL","Glucose"
23,"female",0.5,83.9669611864942,"mg/dL","Glucose"
23,"female",0.65,86.980350941327,"mg/dL","Glucose"
23,"female",0.75,89.9368160435751,"mg/dL","Glucose"
23,"female",0.85,93.9087719298246,"mg/dL","Glucose"
23,"female",0.9,96.9119063109954,"mg/dL","Glucose"
23,"female",0.97,107.947641196013,"mg/dL","Glucose"
23,"female",0.99,121.919583333333,"mg/dL","Glucose"
23,"female",1,NA,"mg/dL","Glucose"
24,"female",0,NA,"mg/dL","Glucose"
24,"female",0.01,64.0202846975089,"mg/dL","Glucose"
24,"female",0.03,68.9084779874214,"mg/dL","Glucose"
24,"female",0.1,73.9958471760797,"mg/dL","Glucose"
24,"female",0.15,75.9918364334219,"mg/dL","Glucose"
24,"female",0.25,78.9596293390861,"mg/dL","Glucose"
24,"female",0.35,80.9604801962846,"mg/dL","Glucose"
24,"female",0.5,83.9779019346231,"mg/dL","Glucose"
24,"female",0.65,86.9998275201227,"mg/dL","Glucose"
24,"female",0.75,89.9240117849251,"mg/dL","Glucose"
24,"female",0.85,93.9349611769514,"mg/dL","Glucose"
24,"female",0.9,96.9440107671602,"mg/dL","Glucose"
24,"female",0.97,108.819302325581,"mg/dL","Glucose"
24,"female",0.99,122.904615384616,"mg/dL","Glucose"
24,"female",1,NA,"mg/dL","Glucose"
25,"female",0,NA,"mg/dL","Glucose"
25,"female",0.01,64.9280415224914,"mg/dL","Glucose"
25,"female",0.03,68.9935783783784,"mg/dL","Glucose"
25,"female",0.1,74.9087468938587,"mg/dL","Glucose"
25,"female",0.15,76.8070647773279,"mg/dL","Glucose"
25,"female",0.25,78.976446450554,"mg/dL","Glucose"
25,"female",0.35,80.9967037625861,"mg/dL","Glucose"
25,"female",0.5,83.9936435124509,"mg/dL","Glucose"
25,"female",0.65,87.824144885779,"mg/dL","Glucose"
25,"female",0.75,89.9755329697571,"mg/dL","Glucose"
25,"female",0.85,93.9523483285184,"mg/dL","Glucose"
25,"female",0.9,96.9592823290454,"mg/dL","Glucose"
25,"female",0.97,108.94893877551,"mg/dL","Glucose"
25,"female",0.99,122.987630769231,"mg/dL","Glucose"
25,"female",1,NA,"mg/dL","Glucose"
26,"female",0,NA,"mg/dL","Glucose"
26,"female",0.01,64.1636162361624,"mg/dL","Glucose"
26,"female",0.03,69.9105711382114,"mg/dL","Glucose"
26,"female",0.1,74.6816586449463,"mg/dL","Glucose"
26,"female",0.15,76.8235793457691,"mg/dL","Glucose"
26,"female",0.25,78.9880359028511,"mg/dL","Glucose"
26,"female",0.35,81.9103864563021,"mg/dL","Glucose"
26,"female",0.5,84.8214042263122,"mg/dL","Glucose"
26,"female",0.65,87.9321713229252,"mg/dL","Glucose"
26,"female",0.75,89.9631876050925,"mg/dL","Glucose"
26,"female",0.85,93.975498563808,"mg/dL","Glucose"
26,"female",0.9,96.9893548387097,"mg/dL","Glucose"
26,"female",0.97,108.886403785489,"mg/dL","Glucose"
26,"female",0.99,123.563452380952,"mg/dL","Glucose"
26,"female",1,NA,"mg/dL","Glucose"
27,"female",0,NA,"mg/dL","Glucose"
27,"female",0.01,64.6017467248908,"mg/dL","Glucose"
27,"female",0.03,69.8634004474273,"mg/dL","Glucose"
27,"female",0.1,74.8765148514851,"mg/dL","Glucose"
27,"female",0.15,76.864028977431,"mg/dL","Glucose"
27,"female",0.25,79.9087443016991,"mg/dL","Glucose"
27,"female",0.35,81.9333635703919,"mg/dL","Glucose"
27,"female",0.5,84.9351650280899,"mg/dL","Glucose"
27,"female",0.65,87.7707160096541,"mg/dL","Glucose"
27,"female",0.75,90.9155800169348,"mg/dL","Glucose"
27,"female",0.85,94.9030164533821,"mg/dL","Glucose"
27,"female",0.9,97.9162583518931,"mg/dL","Glucose"
27,"female",0.97,108.629268292683,"mg/dL","Glucose"
27,"female",0.99,123.874712643678,"mg/dL","Glucose"
27,"female",1,NA,"mg/dL","Glucose"
28,"female",0,NA,"mg/dL","Glucose"
28,"female",0.01,64.5876419213974,"mg/dL","Glucose"
28,"female",0.03,69.3070169491525,"mg/dL","Glucose"
28,"female",0.1,74.9036848686953,"mg/dL","Glucose"
28,"female",0.15,76.895968786808,"mg/dL","Glucose"
28,"female",0.25,79.9292220814862,"mg/dL","Glucose"
28,"female",0.35,81.9040570134038,"mg/dL","Glucose"
28,"female",0.5,84.9084949712644,"mg/dL","Glucose"
28,"female",0.65,87.9514294453507,"mg/dL","Glucose"
28,"female",0.75,90.938950617284,"mg/dL","Glucose"
28,"female",0.85,94.6858005752637,"mg/dL","Glucose"
28,"female",0.9,97.9422055674518,"mg/dL","Glucose"
28,"female",0.97,109.528741573034,"mg/dL","Glucose"
28,"female",0.99,123.904144736842,"mg/dL","Glucose"
28,"female",1,NA,"mg/dL","Glucose"
29,"female",0,NA,"mg/dL","Glucose"
29,"female",0.01,64.7166379310345,"mg/dL","Glucose"
29,"female",0.03,69.4017121588089,"mg/dL","Glucose"
29,"female",0.1,74.9666203301477,"mg/dL","Glucose"
29,"female",0.15,76.9215913978495,"mg/dL","Glucose"
29,"female",0.25,79.9444480802792,"mg/dL","Glucose"
29,"female",0.35,81.9680275674626,"mg/dL","Glucose"
29,"female",0.5,84.8774500989031,"mg/dL","Glucose"
29,"female",0.65,88.9008096526838,"mg/dL","Glucose"
29,"female",0.75,90.9725949542556,"mg/dL","Glucose"
29,"female",0.85,94.7945785776997,"mg/dL","Glucose"
29,"female",0.9,97.8467615658363,"mg/dL","Glucose"
29,"female",0.97,109.724548387097,"mg/dL","Glucose"
29,"female",0.99,125.01,"mg/dL","Glucose"
29,"female",1,NA,"mg/dL","Glucose"
30,"female",0,NA,"mg/dL","Glucose"
30,"female",0.01,64.7322421524664,"mg/dL","Glucose"
30,"female",0.03,69.9361810810811,"mg/dL","Glucose"
30,"female",0.1,74.9424513794663,"mg/dL","Glucose"
30,"female",0.15,76.9617777065983,"mg/dL","Glucose"
30,"female",0.25,79.9646154731752,"mg/dL","Glucose"
30,"female",0.35,81.991669693301,"mg/dL","Glucose"
30,"female",0.5,84.9855976731094,"mg/dL","Glucose"
30,"female",0.65,88.9305323660714,"mg/dL","Glucose"
30,"female",0.75,90.9963441152487,"mg/dL","Glucose"
30,"female",0.85,94.9876072386059,"mg/dL","Glucose"
30,"female",0.9,98.9047307373654,"mg/dL","Glucose"
30,"female",0.97,109.959649446494,"mg/dL","Glucose"
30,"female",0.99,124.858441860465,"mg/dL","Glucose"
30,"female",1,NA,"mg/dL","Glucose"
31,"female",0,NA,"mg/dL","Glucose"
31,"female",0.01,65.5631751824818,"mg/dL","Glucose"
31,"female",0.03,69.9764809052334,"mg/dL","Glucose"
31,"female",0.1,75.9155318275154,"mg/dL","Glucose"
31,"female",0.15,77.8243002028398,"mg/dL","Glucose"
31,"female",0.25,79.9938293793434,"mg/dL","Glucose"
31,"female",0.35,82.6703100620124,"mg/dL","Glucose"
31,"female",0.5,85.9308307332293,"mg/dL","Glucose"
31,"female",0.65,88.9619061784897,"mg/dL","Glucose"
31,"female",0.75,91.9393060979273,"mg/dL","Glucose"
31,"female",0.85,95.9357933042212,"mg/dL","Glucose"
31,"female",0.9,98.9677928286853,"mg/dL","Glucose"
31,"female",0.97,111.852885106383,"mg/dL","Glucose"
31,"female",0.99,128.43084,"mg/dL","Glucose"
31,"female",1,NA,"mg/dL","Glucose"
32,"female",0,NA,"mg/dL","Glucose"
32,"female",0.01,64.7824242424242,"mg/dL","Glucose"
32,"female",0.03,69.951536977492,"mg/dL","Glucose"
32,"female",0.1,75.6640135765804,"mg/dL","Glucose"
32,"female",0.15,77.8271922455574,"mg/dL","Glucose"
32,"female",0.25,80.9056621431914,"mg/dL","Glucose"
32,"female",0.35,82.9359036144578,"mg/dL","Glucose"
32,"female",0.5,85.9017154389506,"mg/dL","Glucose"
32,"female",0.65,88.9840546802595,"mg/dL","Glucose"
32,"female",0.75,91.9642729439809,"mg/dL","Glucose"
32,"female",0.85,95.9613136456212,"mg/dL","Glucose"
32,"female",0.9,98.9881110254433,"mg/dL","Glucose"
32,"female",0.97,110.965306397306,"mg/dL","Glucose"
32,"female",0.99,125.274181818182,"mg/dL","Glucose"
32,"female",1,NA,"mg/dL","Glucose"
33,"female",0,NA,"mg/dL","Glucose"
33,"female",0.01,65.2875454545455,"mg/dL","Glucose"
33,"female",0.03,70.2083703703704,"mg/dL","Glucose"
33,"female",0.1,75.4138764547896,"mg/dL","Glucose"
33,"female",0.15,77.8791077329808,"mg/dL","Glucose"
33,"female",0.25,80.9236217641419,"mg/dL","Glucose"
33,"female",0.35,82.9546554236935,"mg/dL","Glucose"
33,"female",0.5,85.94187512711,"mg/dL","Glucose"
33,"female",0.65,89.9151972685888,"mg/dL","Glucose"
33,"female",0.75,91.9997088568802,"mg/dL","Glucose"
33,"female",0.85,96.9025937665082,"mg/dL","Glucose"
33,"female",0.9,99.8765916398714,"mg/dL","Glucose"
33,"female",0.97,111.99487732342,"mg/dL","Glucose"
33,"female",0.99,127.972764705882,"mg/dL","Glucose"
33,"female",1,NA,"mg/dL","Glucose"
34,"female",0,NA,"mg/dL","Glucose"
34,"female",0.01,65.960775,"mg/dL","Glucose"
34,"female",0.03,70.4973549723757,"mg/dL","Glucose"
34,"female",0.1,75.8273163706193,"mg/dL","Glucose"
34,"female",0.15,77.9697888049451,"mg/dL","Glucose"
34,"female",0.25,80.9121392190153,"mg/dL","Glucose"
34,"female",0.35,82.9861134676564,"mg/dL","Glucose"
34,"female",0.5,86.6072090628218,"mg/dL","Glucose"
34,"female",0.65,89.7587400398406,"mg/dL","Glucose"
34,"female",0.75,92.9257355344884,"mg/dL","Glucose"
34,"female",0.85,96.8715396995708,"mg/dL","Glucose"
34,"female",0.9,99.9719178082192,"mg/dL","Glucose"
34,"female",0.97,111.976268939394,"mg/dL","Glucose"
34,"female",0.99,127.648507462686,"mg/dL","Glucose"
34,"female",1,NA,"mg/dL","Glucose"
35,"female",0,NA,"mg/dL","Glucose"
35,"female",0.01,65.9400881057269,"mg/dL","Glucose"
35,"female",0.03,70.8679349186483,"mg/dL","Glucose"
35,"female",0.1,76.6666666666646,"mg/dL","Glucose"
35,"female",0.15,77.9907259354013,"mg/dL","Glucose"
35,"female",0.25,80.9832769126608,"mg/dL","Glucose"
35,"female",0.35,83.5527501407922,"mg/dL","Glucose"
35,"female",0.5,86.9242634640646,"mg/dL","Glucose"
35,"female",0.65,89.9643605412484,"mg/dL","Glucose"
35,"female",0.75,92.951218812733,"mg/dL","Glucose"
35,"female",0.85,96.7815163750561,"mg/dL","Glucose"
35,"female",0.9,99.9380311614731,"mg/dL","Glucose"
35,"female",0.97,112.063396226415,"mg/dL","Glucose"
35,"female",0.99,127.866666666666,"mg/dL","Glucose"
35,"female",1,NA,"mg/dL","Glucose"
36,"female",0,NA,"mg/dL","Glucose"
36,"female",0.01,65.7628021978022,"mg/dL","Glucose"
36,"female",0.03,70.7446818181818,"mg/dL","Glucose"
36,"female",0.1,76.4803092352695,"mg/dL","Glucose"
36,"female",0.15,78.9098408529048,"mg/dL","Glucose"
36,"female",0.25,80.9913134549039,"mg/dL","Glucose"
36,"female",0.35,83.9242082901554,"mg/dL","Glucose"
36,"female",0.5,86.9475435005118,"mg/dL","Glucose"
36,"female",0.65,89.9779610299234,"mg/dL","Glucose"
36,"female",0.75,92.9454141104294,"mg/dL","Glucose"
36,"female",0.85,96.9875265444015,"mg/dL","Glucose"
36,"female",0.9,100.684329632792,"mg/dL","Glucose"
36,"female",0.97,112.864065384615,"mg/dL","Glucose"
36,"female",0.99,128.916038461539,"mg/dL","Glucose"
36,"female",1,NA,"mg/dL","Glucose"
37,"female",0,NA,"mg/dL","Glucose"
37,"female",0.01,66.310685483871,"mg/dL","Glucose"
37,"female",0.03,71.9026271186441,"mg/dL","Glucose"
37,"female",0.1,76.6644086021505,"mg/dL","Glucose"
37,"female",0.15,78.7420928667564,"mg/dL","Glucose"
37,"female",0.25,81.5503631082063,"mg/dL","Glucose"
37,"female",0.35,83.7918148535565,"mg/dL","Glucose"
37,"female",0.5,86.9795929128876,"mg/dL","Glucose"
37,"female",0.65,90.8638729763387,"mg/dL","Glucose"
37,"female",0.75,93.69457937346,"mg/dL","Glucose"
37,"female",0.85,97.9572530057501,"mg/dL","Glucose"
37,"female",0.9,101.552966101695,"mg/dL","Glucose"
37,"female",0.97,113.880238970588,"mg/dL","Glucose"
37,"female",0.99,128.969322033898,"mg/dL","Glucose"
37,"female",1,NA,"mg/dL","Glucose"
38,"female",0,NA,"mg/dL","Glucose"
38,"female",0.01,66.3586462882096,"mg/dL","Glucose"
38,"female",0.03,71.9251888586957,"mg/dL","Glucose"
38,"female",0.1,76.9114061054579,"mg/dL","Glucose"
38,"female",0.15,78.9559322325421,"mg/dL","Glucose"
38,"female",0.25,81.7312004459861,"mg/dL","Glucose"
38,"female",0.35,83.9778131657435,"mg/dL","Glucose"
38,"female",0.5,87.6195090158592,"mg/dL","Glucose"
38,"female",0.65,90.9120783209624,"mg/dL","Glucose"
38,"female",0.75,93.9083859182996,"mg/dL","Glucose"
38,"female",0.85,97.9048138154344,"mg/dL","Glucose"
38,"female",0.9,101.931894230769,"mg/dL","Glucose"
38,"female",0.97,114.8076875,"mg/dL","Glucose"
38,"female",0.99,129.394761904763,"mg/dL","Glucose"
38,"female",1,NA,"mg/dL","Glucose"
39,"female",0,NA,"mg/dL","Glucose"
39,"female",0.01,66.69325,"mg/dL","Glucose"
39,"female",0.03,71.8931240875912,"mg/dL","Glucose"
39,"female",0.1,76.9488866897575,"mg/dL","Glucose"
39,"female",0.15,78.7800604766987,"mg/dL","Glucose"
39,"female",0.25,81.9713648124192,"mg/dL","Glucose"
39,"female",0.35,84.9107783472133,"mg/dL","Glucose"
39,"female",0.5,87.9377760428285,"mg/dL","Glucose"
39,"female",0.65,90.9949600299775,"mg/dL","Glucose"
39,"female",0.75,93.9893781969309,"mg/dL","Glucose"
39,"female",0.85,98.9279411764706,"mg/dL","Glucose"
39,"female",0.9,101.984247135843,"mg/dL","Glucose"
39,"female",0.97,114.692248908297,"mg/dL","Glucose"
39,"female",0.99,130.50546875,"mg/dL","Glucose"
39,"female",1,NA,"mg/dL","Glucose"
40,"female",0,NA,"mg/dL","Glucose"
40,"female",0.01,66.8217256637168,"mg/dL","Glucose"
40,"female",0.03,71.527075862069,"mg/dL","Glucose"
40,"female",0.1,76.9959623334864,"mg/dL","Glucose"
40,"female",0.15,78.9883664533513,"mg/dL","Glucose"
40,"female",0.25,81.9805285464971,"mg/dL","Glucose"
40,"female",0.35,84.9309464646465,"mg/dL","Glucose"
40,"female",0.5,87.9640838011227,"mg/dL","Glucose"
40,"female",0.65,91.9236706449975,"mg/dL","Glucose"
40,"female",0.75,94.9284866710013,"mg/dL","Glucose"
40,"female",0.85,98.9608011950027,"mg/dL","Glucose"
40,"female",0.9,102.925750216826,"mg/dL","Glucose"
40,"female",0.97,114.785353612167,"mg/dL","Glucose"
40,"female",0.99,129.918793103448,"mg/dL","Glucose"
40,"female",1,NA,"mg/dL","Glucose"
20,"female",0,NA,"mg/dL","Urea"
20,"female",0.01,10.9049349264706,"mg/dL","Urea"
20,"female",0.03,12.901971922821,"mg/dL","Urea"
20,"female",0.1,14.996652585579,"mg/dL","Urea"
20,"female",0.15,16.8754444444444,"mg/dL","Urea"
20,"female",0.25,17.9959476923077,"mg/dL","Urea"
20,"female",0.35,19.9878834916652,"mg/dL","Urea"
20,"female",0.5,21.9841424418605,"mg/dL","Urea"
20,"female",0.65,24.1953461538461,"mg/dL","Urea"
20,"female",0.75,25.9993316645807,"mg/dL","Urea"
20,"female",0.85,28.9541637863315,"mg/dL","Urea"
20,"female",0.9,30.9394441939121,"mg/dL","Urea"
20,"female",0.97,35.9917546191248,"mg/dL","Urea"
20,"female",0.99,40.933585106383,"mg/dL","Urea"
20,"female",1,NA,"mg/dL","Urea"
21,"female",0,NA,"mg/dL","Urea"
21,"female",0.01,10.8982360050891,"mg/dL","Urea"
21,"female",0.03,12.9400739455419,"mg/dL","Urea"
21,"female",0.1,15.0970454545454,"mg/dL","Urea"
21,"female",0.15,16.9561273148148,"mg/dL","Urea"
21,"female",0.25,18.3763095238095,"mg/dL","Urea"
21,"female",0.35,19.976670808705,"mg/dL","Urea"
21,"female",0.5,21.9949596186946,"mg/dL","Urea"
21,"female",0.65,24.9815367390944,"mg/dL","Urea"
21,"female",0.75,26.9703593288307,"mg/dL","Urea"
21,"female",0.85,28.9871808815112,"mg/dL","Urea"
21,"female",0.9,30.9913790354723,"mg/dL","Urea"
21,"female",0.97,35.9831447688564,"mg/dL","Urea"
21,"female",0.99,40.9266441441442,"mg/dL","Urea"
21,"female",1,NA,"mg/dL","Urea"
22,"female",0,NA,"mg/dL","Urea"
22,"female",0.01,10.9015450577664,"mg/dL","Urea"
22,"female",0.03,12.9509835601524,"mg/dL","Urea"
22,"female",0.1,15.9406778350515,"mg/dL","Urea"
22,"female",0.15,16.9678350370109,"mg/dL","Urea"
22,"female",0.25,18.9805853119823,"mg/dL","Urea"
22,"female",0.35,19.991842790345,"mg/dL","Urea"
22,"female",0.5,21.9947855000652,"mg/dL","Urea"
22,"female",0.65,24.9828735739959,"mg/dL","Urea"
22,"female",0.75,26.9811463462675,"mg/dL","Urea"
22,"female",0.85,28.9880323029797,"mg/dL","Urea"
22,"female",0.9,30.9699287671233,"mg/dL","Urea"
22,"female",0.97,35.9825552941177,"mg/dL","Urea"
22,"female",0.99,40.9698970588235,"mg/dL","Urea"
22,"female",1,NA,"mg/dL","Urea"
23,"female",0,NA,"mg/dL","Urea"
23,"female",0.01,10.9005819134993,"mg/dL","Urea"
23,"female",0.03,12.9415802469136,"mg/dL","Urea"
23,"female",0.1,15.9801265536723,"mg/dL","Urea"
23,"female",0.15,16.9769946464833,"mg/dL","Urea"
23,"female",0.25,18.9820778493419,"mg/dL","Urea"
23,"female",0.35,19.9936452607588,"mg/dL","Urea"
23,"female",0.5,21.9978419532686,"mg/dL","Urea"
23,"female",0.65,24.9839810576164,"mg/dL","Urea"
23,"female",0.75,26.9821185064935,"mg/dL","Urea"
23,"female",0.85,28.9895839311334,"mg/dL","Urea"
23,"female",0.9,30.9854566836535,"mg/dL","Urea"
23,"female",0.97,35.9990336817654,"mg/dL","Urea"
23,"female",0.99,40.9447940074906,"mg/dL","Urea"
23,"female",1,NA,"mg/dL","Urea"
24,"female",0,NA,"mg/dL","Urea"
24,"female",0.01,10.9390861971831,"mg/dL","Urea"
24,"female",0.03,12.9234073833432,"mg/dL","Urea"
24,"female",0.1,15.9825878170183,"mg/dL","Urea"
24,"female",0.15,16.9674980631416,"mg/dL","Urea"
24,"female",0.25,18.9762204000588,"mg/dL","Urea"
24,"female",0.35,19.9960138602992,"mg/dL","Urea"
24,"female",0.5,22.005,"mg/dL","Urea"
24,"female",0.65,24.9869389154705,"mg/dL","Urea"
24,"female",0.75,26.9456154402646,"mg/dL","Urea"
24,"female",0.85,28.9954486522911,"mg/dL","Urea"
24,"female",0.9,30.9818173461231,"mg/dL","Urea"
24,"female",0.97,36.8973285714283,"mg/dL","Urea"
24,"female",0.99,40.9929490909091,"mg/dL","Urea"
24,"female",1,NA,"mg/dL","Urea"
25,"female",0,NA,"mg/dL","Urea"
25,"female",0.01,10.97482,"mg/dL","Urea"
